DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,HOME_TEAM_WINS,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2021-12-19,SAC,SAS,121,114,7,1,0.505,0.833,0.56,23,40,0.495,0.923,0.48,24,44
2021-12-19,CHI,LAL,115,110,5,1,0.43,0.8059999999999999,0.333,20,43,0.512,0.636,0.353,25,46
2021-12-19,MIN,DAL,111,105,6,1,0.468,0.774,0.441,26,37,0.439,0.955,0.293,27,41
2021-12-19,PHO,CHO,137,106,31,1,0.568,0.6920000000000001,0.488,35,57,0.36,0.857,0.222,26,43
2021-12-20,BOS,PHI,103,108,-5,0,0.463,0.8,0.259,16,42,0.5,0.8390000000000001,0.4,20,34
2021-12-20,CHI,HOU,133,118,15,1,0.534,0.958,0.457,33,34,0.564,0.75,0.364,27,35
2021-12-20,MEM,OKC,99,102,-3,0,0.386,0.769,0.344,24,51,0.429,0.679,0.289,24,47
2021-12-20,UTA,CHO,112,102,10,1,0.354,0.757,0.302,21,68,0.386,1.0,0.349,27,51
2021-12-20,GSW,SAC,113,98,15,1,0.523,0.667,0.405,28,42,0.446,0.688,0.406,23,37
2021-12-20,LAC,SAS,92,116,-24,0,0.391,0.75,0.281,18,43,0.439,0.667,0.324,37,66
2021-12-21,MIA,IND,125,96,29,1,0.495,0.818,0.449,30,53,0.35600000000000004,0.821,0.355,22,42
2021-12-21,NYK,DET,105,91,14,1,0.444,0.737,0.333,22,52,0.362,0.789,0.242,22,48
2021-12-21,NOP,POR,111,97,14,1,0.525,0.833,0.364,27,44,0.449,0.737,0.382,18,31
2021-12-21,DAL,MIN,114,102,12,1,0.488,0.826,0.324,30,44,0.456,0.85,0.325,26,39
2021-12-21,LAL,PHO,90,108,-18,0,0.391,0.652,0.2,14,47,0.441,0.933,0.293,29,53
2021-12-22,ATL,ORL,98,104,-6,0,0.4,0.759,0.387,21,49,0.447,0.7390000000000001,0.297,27,40
2021-12-22,BOS,CLE,111,101,10,1,0.467,0.778,0.3670000000000001,24,48,0.391,0.833,0.237,17,53
2021-12-22,MIL,HOU,126,106,20,1,0.4370000000000001,0.905,0.37,25,48,0.419,0.677,0.289,23,52
2021-12-22,OKC,DEN,108,94,14,1,0.447,0.8420000000000001,0.235,22,60,0.393,0.5770000000000001,0.295,21,39
2021-12-22,SAC,LAC,89,105,-16,0,0.4,0.75,0.316,24,40,0.512,0.875,0.292,26,43
2021-12-23,IND,HOU,118,106,12,1,0.523,0.684,0.342,27,47,0.438,0.8079999999999999,0.405,16,28
2021-12-23,ORL,NOP,104,110,-6,0,0.4320000000000001,0.905,0.281,19,44,0.43,0.885,0.433,21,46
2021-12-23,PHI,ATL,96,98,-2,0,0.413,0.923,0.222,20,38,0.451,0.895,0.292,20,46
2021-12-23,MIA,DET,115,112,3,1,0.489,0.895,0.375,23,43,0.45,0.88,0.45,23,43
2021-12-23,NYK,WAS,117,124,-7,0,0.452,0.87,0.31,17,44,0.56,0.75,0.4320000000000001,30,38
2021-12-23,DAL,MIL,95,102,-7,0,0.407,0.765,0.267,25,43,0.451,0.818,0.278,26,47
2021-12-23,DEN,CHO,107,115,-8,0,0.417,0.765,0.35,23,54,0.415,0.875,0.34,28,50
2021-12-23,PHO,OKC,113,101,12,1,0.484,0.615,0.385,26,52,0.385,0.762,0.268,17,44
2021-12-23,UTA,MIN,128,116,12,1,0.5329999999999999,0.727,0.41,31,45,0.446,0.75,0.378,29,44
2021-12-23,GSW,MEM,113,104,9,1,0.488,0.778,0.475,30,39,0.422,0.833,0.308,18,42
2021-12-23,LAL,SAS,110,138,-28,0,0.468,0.5670000000000001,0.185,21,48,0.484,0.848,0.462,33,50
2021-12-25,NYK,ATL,101,87,14,1,0.447,0.417,0.4,28,50,0.379,0.5710000000000001,0.342,23,46
2021-12-25,MIL,BOS,117,113,4,1,0.473,0.7040000000000001,0.364,24,48,0.4270000000000001,0.833,0.378,24,44
2021-12-25,PHO,GSW,107,116,-9,0,0.482,1.0,0.3670000000000001,20,37,0.494,0.857,0.378,28,42
2021-12-25,LAL,BRK,115,122,-7,0,0.417,0.893,0.28600000000000003,29,47,0.483,0.815,0.438,31,41
2021-12-25,UTA,DAL,120,116,4,1,0.444,0.757,0.333,24,49,0.4270000000000001,0.857,0.333,19,43
2021-12-26,MIA,ORL,93,83,10,1,0.404,0.611,0.294,28,51,0.431,0.647,0.313,17,43
2021-12-26,CLE,TOR,144,99,45,1,0.528,0.833,0.423,39,52,0.416,0.696,0.25,24,43
2021-12-26,SAC,MEM,102,127,-25,0,0.42,0.889,0.345,22,38,0.47,0.8,0.3,33,53
2021-12-26,WAS,PHI,96,117,-21,0,0.389,0.643,0.242,22,43,0.5,0.8640000000000001,0.387,25,50
2021-12-26,OKC,NOP,117,112,5,1,0.477,0.71,0.361,24,47,0.415,0.857,0.244,26,49
2021-12-26,SAS,DET,144,109,35,1,0.56,0.784,0.481,39,52,0.388,0.735,0.25,16,42
2021-12-26,CHI,IND,113,105,8,1,0.5660000000000001,0.727,0.478,17,40,0.436,0.7140000000000001,0.267,23,45
2021-12-26,LAC,DEN,100,103,-3,0,0.465,0.667,0.308,26,46,0.411,0.909,0.366,29,48
2021-12-27,CHO,HOU,123,99,24,1,0.534,0.7859999999999999,0.439,33,39,0.414,0.667,0.326,20,44
2021-12-27,ATL,CHI,118,130,-12,0,0.449,0.885,0.441,22,45,0.5429999999999999,0.7140000000000001,0.486,29,44
2021-12-27,MIN,BOS,108,103,5,1,0.444,0.737,0.412,30,53,0.371,0.75,0.34,23,53
2021-12-27,SAS,UTA,104,110,-6,0,0.45,0.444,0.333,26,44,0.453,0.767,0.29,19,55
2021-12-27,PHO,MEM,113,114,-1,0,0.456,0.87,0.355,25,35,0.511,0.765,0.379,22,50
2021-12-27,POR,DAL,117,132,-15,0,0.4270000000000001,0.833,0.3,19,33,0.5710000000000001,0.727,0.364,38,41
2021-12-27,LAC,BRK,108,124,-16,0,0.381,0.741,0.378,25,45,0.568,0.688,0.382,31,47
2021-12-28,ORL,MIL,110,127,-17,0,0.458,0.846,0.308,24,37,0.5529999999999999,0.727,0.459,31,40
2021-12-28,MIA,WAS,119,112,7,1,0.446,0.913,0.471,26,42,0.494,0.7859999999999999,0.405,27,47
2021-12-28,TOR,PHI,109,114,-5,0,0.4370000000000001,0.818,0.366,24,43,0.442,0.8420000000000001,0.467,23,42
2021-12-28,HOU,LAL,123,132,-9,0,0.53,0.76,0.457,24,30,0.522,0.759,0.412,27,48
2021-12-28,MIN,NYK,88,96,-8,0,0.4,0.65,0.184,22,45,0.411,0.375,0.4,20,54
2021-12-28,NOP,CLE,108,104,4,1,0.45,0.769,0.444,24,44,0.42,0.8420000000000001,0.341,27,42
2021-12-28,GSW,DEN,86,89,-3,0,0.417,0.516,0.313,20,43,0.41,0.65,0.242,24,44
2021-12-28,SAC,OKC,117,111,6,1,0.421,0.741,0.436,25,57,0.389,0.833,0.333,16,45
2021-12-29,DET,NYK,85,94,-9,0,0.37,0.765,0.343,19,43,0.383,0.889,0.258,19,48
2021-12-29,IND,CHO,108,116,-8,0,0.419,0.655,0.378,25,45,0.518,0.594,0.34600000000000003,27,48
2021-12-29,BOS,LAC,82,91,-9,0,0.34700000000000003,0.727,0.095,19,50,0.407,0.8240000000000001,0.393,17,49
2021-12-29,CHI,ATL,131,117,14,1,0.619,0.773,0.455,38,41,0.478,0.6920000000000001,0.423,26,37
2021-12-29,MEM,LAL,104,99,5,1,0.412,0.828,0.333,18,43,0.453,0.75,0.366,24,39
2021-12-29,PHO,OKC,115,97,18,1,0.461,0.75,0.353,22,56,0.396,0.875,0.2,19,45
2021-12-29,POR,UTA,105,120,-15,0,0.42,0.708,0.35,23,45,0.529,0.625,0.276,22,46
2021-12-29,SAC,DAL,95,94,1,1,0.48,0.867,0.385,21,38,0.469,0.6920000000000001,0.375,23,36
2021-12-30,BRK,PHI,102,110,-8,0,0.457,0.778,0.259,21,52,0.42,0.65,0.406,22,43
2021-12-30,ORL,MIL,118,136,-18,0,0.483,0.778,0.361,26,33,0.495,0.917,0.394,24,50
2021-12-30,WAS,CLE,110,93,17,1,0.5,0.647,0.31,27,47,0.422,0.652,0.28600000000000003,20,44
2021-12-31,BOS,PHO,123,108,15,1,0.542,0.885,0.37,28,51,0.41,0.938,0.314,20,37
2021-12-31,IND,CHI,106,108,-2,0,0.418,0.759,0.258,23,55,0.407,0.867,0.444,22,42
2021-12-31,SAC,DAL,96,112,-16,0,0.418,0.833,0.345,25,33,0.519,0.8640000000000001,0.409,30,47
2021-12-31,HOU,MIA,110,120,-10,0,0.441,0.8240000000000001,0.333,21,46,0.465,0.8390000000000001,0.424,21,43
2021-12-31,CLE,ATL,118,121,-3,0,0.5710000000000001,0.583,0.32,27,46,0.443,0.905,0.421,23,44
2021-12-31,TOR,LAC,116,108,8,1,0.417,0.758,0.314,19,54,0.487,0.895,0.441,27,37
2021-12-31,MEM,SAS,118,105,13,1,0.48,0.625,0.385,28,58,0.433,0.625,0.343,24,47
2021-12-31,OKC,NYK,95,80,15,1,0.414,0.7140000000000001,0.419,21,49,0.37,0.545,0.195,12,48
2021-12-31,UTA,MIN,120,108,12,1,0.474,0.8540000000000001,0.379,18,49,0.43,0.636,0.341,23,41
2021-12-31,LAL,POR,139,106,33,1,0.5529999999999999,0.867,0.463,27,47,0.353,0.815,0.28600000000000003,19,54
2022-01-01,MIL,NOP,136,113,23,1,0.5329999999999999,0.833,0.479,27,48,0.411,0.633,0.314,28,50
2022-01-01,DET,SAS,117,116,1,1,0.406,0.7879999999999999,0.257,18,63,0.412,0.7140000000000001,0.3,30,48
2022-01-01,WAS,CHI,119,120,-1,0,0.529,0.8079999999999999,0.222,26,43,0.488,0.84,0.5,17,44
2022-01-01,BRK,LAC,116,120,-4,0,0.433,0.84,0.333,26,57,0.488,0.71,0.389,23,40
2022-01-01,HOU,DEN,111,124,-13,0,0.435,0.875,0.381,20,36,0.535,0.815,0.313,33,46
2022-01-01,UTA,GSW,116,123,-7,0,0.435,0.7859999999999999,0.318,19,45,0.535,0.667,0.531,39,40
2022-01-02,TOR,NYK,120,105,15,1,0.477,0.833,0.382,21,44,0.449,0.821,0.333,22,30
2022-01-02,BOS,ORL,116,111,5,1,0.453,0.893,0.361,25,46,0.421,0.815,0.333,17,45
2022-01-02,CLE,IND,108,104,4,1,0.466,0.7140000000000001,0.231,26,48,0.446,0.7859999999999999,0.413,24,39
2022-01-02,SAC,MIA,115,113,2,1,0.513,0.815,0.382,31,39,0.438,1.0,0.273,26,49
2022-01-02,CHO,PHO,99,133,-34,0,0.459,0.5710000000000001,0.257,27,34,0.505,1.0,0.415,36,53
2022-01-02,OKC,DAL,86,95,-9,0,0.412,0.667,0.333,20,41,0.447,0.7140000000000001,0.359,28,48
2022-01-02,LAL,MIN,108,103,5,1,0.48,0.7929999999999999,0.317,20,28,0.446,0.75,0.237,21,56
2022-01-03,PHI,HOU,133,113,20,1,0.521,0.941,0.425,33,54,0.416,0.727,0.341,25,42
2022-01-03,WAS,CHO,124,121,3,1,0.46,0.903,0.421,26,51,0.481,0.5379999999999999,0.368,28,45
2022-01-03,BRK,MEM,104,118,-14,0,0.451,0.8079999999999999,0.29,28,33,0.471,0.5710000000000001,0.28600000000000003,24,61
2022-01-03,CHI,ORL,102,98,4,1,0.43,0.7390000000000001,0.355,17,49,0.424,0.889,0.37,24,44
2022-01-03,MIL,DET,106,115,-9,0,0.424,0.773,0.239,21,47,0.484,0.643,0.419,31,47
2022-01-03,NOP,UTA,104,115,-11,0,0.402,0.636,0.261,21,47,0.482,0.8240000000000001,0.487,22,43
2022-01-03,DAL,DEN,103,89,14,1,0.449,0.905,0.378,23,28,0.463,0.7240000000000001,0.24,21,47
2022-01-03,GSW,MIA,115,108,7,1,0.489,0.846,0.368,39,43,0.411,0.895,0.405,24,49
2022-01-03,POR,ATL,136,131,5,1,0.528,0.857,0.439,29,41,0.545,0.875,0.341,31,39
2022-01-03,LAC,MIN,104,122,-18,0,0.5,0.882,0.344,22,31,0.527,0.889,0.35600000000000004,34,40
2022-01-04,CLE,MEM,106,110,-4,0,0.435,0.762,0.294,28,49,0.467,0.773,0.333,21,45
2022-01-04,TOR,SAS,129,104,25,1,0.469,0.7240000000000001,0.409,30,52,0.4320000000000001,0.684,0.257,27,50
2022-01-04,NYK,IND,104,94,10,1,0.488,0.7140000000000001,0.214,17,51,0.421,0.6559999999999999,0.237,22,35
2022-01-04,NOP,PHO,110,123,-13,0,0.404,0.875,0.303,28,48,0.541,0.7,0.5479999999999999,32,42
2022-01-04,LAL,SAC,122,114,8,1,0.495,0.65,0.344,24,44,0.518,0.778,0.412,31,45
2022-01-05,CHO,DET,140,111,29,1,0.593,0.69,0.5710000000000001,39,49,0.467,0.55,0.333,26,36
2022-01-05,ORL,PHI,106,116,-10,0,0.444,0.7,0.308,22,47,0.506,0.75,0.429,26,42
2022-01-05,WAS,HOU,111,114,-3,0,0.44,0.8079999999999999,0.256,18,41,0.471,0.7809999999999999,0.34600000000000003,15,48
2022-01-05,BOS,SAS,97,99,-2,0,0.444,0.889,0.321,19,41,0.477,1.0,0.385,20,48
2022-01-05,DAL,GSW,99,82,17,1,0.379,0.8079999999999999,0.3,22,46,0.407,0.688,0.179,20,46
2022-01-05,IND,BRK,121,129,-8,0,0.5,0.929,0.333,26,33,0.57,0.897,0.238,28,38
2022-01-05,MIL,TOR,111,117,-6,0,0.447,0.6920000000000001,0.436,22,45,0.472,0.68,0.444,24,44
2022-01-05,MIN,OKC,98,90,8,1,0.4,0.7,0.273,23,55,0.3670000000000001,0.833,0.257,21,52
2022-01-05,DEN,UTA,109,115,-6,0,0.477,0.933,0.306,27,42,0.467,0.833,0.341,22,44
2022-01-05,POR,MIA,109,115,-6,0,0.423,0.778,0.395,18,36,0.451,0.759,0.463,29,50
2022-01-05,SAC,ATL,102,108,-6,0,0.422,0.75,0.407,15,47,0.453,0.733,0.267,20,48
2022-01-06,NYK,BOS,108,105,3,1,0.444,0.667,0.5,23,42,0.475,0.923,0.378,22,38
2022-01-06,MEM,DET,118,88,30,1,0.49,0.632,0.313,31,61,0.343,0.769,0.227,23,39
2022-01-06,NOP,GSW,101,96,5,1,0.422,0.7929999999999999,0.235,20,46,0.425,0.833,0.212,22,43
2022-01-06,PHO,LAC,106,89,17,1,0.411,0.8,0.32299999999999995,22,63,0.36,0.84,0.214,20,49
2022-01-07,PHI,SAS,119,100,19,1,0.517,0.778,0.348,28,49,0.413,0.75,0.3,22,39
2022-01-07,BRK,MIL,109,121,-12,0,0.457,0.95,0.222,23,49,0.458,0.81,0.35600000000000004,21,45
2022-01-07,TOR,UTA,122,108,14,1,0.45,0.8,0.293,26,48,0.481,0.722,0.447,23,40
2022-01-07,CHI,WAS,130,122,8,1,0.527,0.905,0.455,34,41,0.511,0.962,0.292,28,41
2022-01-07,HOU,DAL,106,130,-24,0,0.425,0.69,0.279,17,40,0.544,0.536,0.447,34,55
2022-01-07,OKC,MIN,105,135,-30,0,0.404,0.7829999999999999,0.341,26,45,0.556,0.72,0.415,39,45
2022-01-07,DEN,SAC,121,111,10,1,0.5529999999999999,0.625,0.353,32,41,0.435,0.833,0.379,21,47
2022-01-07,LAL,ATL,134,118,16,1,0.495,0.895,0.415,37,47,0.448,0.7040000000000001,0.361,29,54
2022-01-07,POR,CLE,101,114,-13,0,0.402,0.579,0.457,22,51,0.488,0.655,0.436,22,43
2022-01-08,LAC,MEM,108,123,-15,0,0.406,0.833,0.313,16,49,0.44,0.742,0.316,26,56
2022-01-08,CHO,MIL,114,106,8,1,0.444,0.588,0.333,29,49,0.389,0.923,0.324,21,53
2022-01-08,DET,ORL,97,92,5,1,0.4370000000000001,0.688,0.303,23,49,0.337,0.87,0.304,25,44
2022-01-08,IND,UTA,125,113,12,1,0.55,0.7190000000000001,0.483,30,38,0.476,0.947,0.429,20,39
2022-01-08,BOS,NYK,99,75,24,1,0.474,0.882,0.414,26,45,0.3670000000000001,0.4,0.355,13,40
2022-01-08,PHO,MIA,100,123,-23,0,0.38,0.897,0.412,24,35,0.5,0.867,0.5,33,49
2022-01-09,BRK,SAS,121,119,2,1,0.48,0.8640000000000001,0.28600000000000003,26,55,0.43,0.778,0.406,33,44
2022-01-09,LAC,ATL,106,93,13,1,0.478,0.857,0.364,24,47,0.449,0.8420000000000001,0.269,19,39
2022-01-09,ORL,WAS,100,102,-2,0,0.4,0.938,0.321,18,42,0.409,0.792,0.379,23,54
2022-01-09,TOR,NOP,105,101,4,1,0.424,0.95,0.412,18,46,0.453,0.84,0.364,20,35
2022-01-09,HOU,MIN,123,141,-18,0,0.474,0.607,0.326,31,45,0.509,0.762,0.35700000000000004,37,56
2022-01-09,OKC,DEN,95,99,-4,0,0.4320000000000001,0.833,0.237,29,41,0.416,0.75,0.361,28,53
2022-01-09,DAL,CHI,113,99,14,1,0.5,1.0,0.444,28,48,0.433,0.769,0.333,23,39
2022-01-09,GSW,CLE,96,82,14,1,0.402,0.8,0.238,24,54,0.4270000000000001,0.611,0.292,21,42
2022-01-09,POR,SAC,103,88,15,1,0.42,0.8,0.425,26,48,0.388,0.7140000000000001,0.226,20,46
2022-01-09,LAL,MEM,119,127,-8,0,0.464,0.789,0.424,26,41,0.547,0.688,0.3670000000000001,33,47
2022-01-10,CHO,MIL,103,99,4,1,0.396,0.875,0.295,23,48,0.44,0.75,0.302,25,48
2022-01-10,DET,UTA,126,116,10,1,0.516,0.917,0.514,30,39,0.512,0.773,0.333,23,40
2022-01-10,BOS,IND,101,98,3,1,0.398,0.821,0.28600000000000003,17,53,0.383,0.882,0.297,22,47
2022-01-10,NYK,SAS,111,96,15,1,0.488,0.75,0.406,23,49,0.411,0.667,0.276,19,43
2022-01-10,HOU,PHI,91,111,-20,0,0.39,0.667,0.31,18,39,0.457,0.833,0.28600000000000003,23,47
2022-01-10,POR,BRK,114,108,6,1,0.465,0.731,0.395,23,47,0.462,0.8,0.375,23,42
2022-01-10,SAC,CLE,108,109,-1,0,0.429,0.727,0.467,20,43,0.494,0.867,0.294,29,48
2022-01-11,WAS,OKC,122,118,4,1,0.54,0.7390000000000001,0.333,29,42,0.48,0.867,0.282,23,41
2022-01-11,TOR,PHO,95,99,-4,0,0.404,0.6,0.21600000000000005,15,47,0.473,0.818,0.344,25,39
2022-01-11,CHI,DET,133,87,46,1,0.5429999999999999,0.789,0.529,33,61,0.337,0.778,0.171,17,41
2022-01-11,MEM,GSW,116,108,8,1,0.44,0.778,0.412,30,49,0.4270000000000001,0.862,0.361,25,45
2022-01-11,NOP,MIN,128,125,3,1,0.5529999999999999,0.757,0.485,33,38,0.488,0.742,0.462,27,32
2022-01-11,LAC,DEN,87,85,2,1,0.405,0.75,0.294,23,31,0.4,0.85,0.121,24,56
2022-01-12,IND,BOS,100,119,-19,0,0.465,0.65,0.194,27,37,0.513,0.84,0.474,23,37
2022-01-12,PHI,CHO,98,109,-11,0,0.466,0.643,0.4,18,33,0.517,0.875,0.294,29,42
2022-01-12,WAS,ORL,112,106,6,1,0.524,0.762,0.32299999999999995,26,42,0.414,0.813,0.314,31,49
2022-01-12,ATL,MIA,91,115,-24,0,0.378,0.696,0.289,20,37,0.478,0.929,0.35600000000000004,28,54
2022-01-12,NYK,DAL,108,85,23,1,0.467,0.8,0.444,24,54,0.41,0.684,0.21600000000000005,16,39
2022-01-12,SAS,HOU,124,128,-4,0,0.434,0.778,0.37,27,43,0.5489999999999999,0.688,0.444,23,48
2022-01-12,UTA,CLE,91,111,-20,0,0.4,0.636,0.34,11,32,0.531,0.8240000000000001,0.3670000000000001,28,50
2022-01-12,CHI,BRK,112,138,-26,0,0.469,0.8059999999999999,0.3670000000000001,22,35,0.563,0.821,0.531,35,41
2022-01-12,SAC,LAL,125,116,9,1,0.551,0.8420000000000001,0.3670000000000001,28,45,0.429,0.667,0.34,25,45
2022-01-13,MIL,GSW,118,99,19,1,0.512,0.667,0.439,29,54,0.34700000000000003,0.708,0.333,20,49
2022-01-13,MEM,MIN,116,108,8,1,0.457,0.6859999999999999,0.25,22,56,0.4270000000000001,0.7859999999999999,0.313,23,46
2022-01-13,NOP,LAC,113,89,24,1,0.443,0.813,0.359,23,57,0.383,0.85,0.294,19,46
2022-01-13,BRK,OKC,109,130,-21,0,0.418,0.909,0.219,16,50,0.516,0.889,0.444,32,38
2022-01-13,DEN,POR,140,108,32,1,0.627,0.75,0.5,35,40,0.453,0.607,0.325,28,34
2022-01-14,CHO,ORL,109,116,-7,0,0.412,0.81,0.28600000000000003,28,44,0.517,0.733,0.333,32,43
2022-01-14,DET,TOR,103,87,16,1,0.469,0.826,0.29600000000000004,22,43,0.322,0.769,0.289,18,46
2022-01-14,IND,PHO,94,112,-18,0,0.386,0.722,0.302,20,42,0.455,0.913,0.393,24,51
2022-01-14,PHI,BOS,111,99,12,1,0.447,0.84,0.341,26,40,0.474,0.778,0.355,20,44
2022-01-14,CHI,GSW,96,138,-42,0,0.425,0.667,0.263,26,36,0.564,0.765,0.452,39,47
2022-01-14,MIA,ATL,124,118,6,1,0.532,0.933,0.467,30,37,0.481,0.867,0.421,26,34
2022-01-14,SAS,CLE,109,114,-5,0,0.457,0.769,0.441,22,47,0.484,0.583,0.4,24,46
2022-01-14,MEM,DAL,85,112,-27,0,0.382,0.769,0.226,19,41,0.516,0.625,0.25,30,52
2022-01-14,SAC,HOU,126,114,12,1,0.5,0.708,0.35100000000000003,33,53,0.436,0.813,0.302,25,50
2022-01-15,MIL,TOR,96,103,-7,0,0.338,0.914,0.308,19,41,0.44,0.55,0.343,25,50
2022-01-15,WAS,POR,110,115,-5,0,0.433,0.87,0.324,20,43,0.459,0.6859999999999999,0.333,19,39
2022-01-15,ATL,NYK,108,117,-9,0,0.5,0.706,0.364,23,31,0.506,0.769,0.419,24,44
2022-01-15,BRK,NOP,120,105,15,1,0.5479999999999999,0.941,0.444,30,44,0.46,0.667,0.29,27,35
2022-01-15,MIA,PHI,98,109,-11,0,0.384,0.767,0.257,24,43,0.506,0.762,0.406,24,43
2022-01-15,OKC,CLE,102,107,-5,0,0.434,0.909,0.37,17,51,0.46,0.72,0.257,28,37
2022-01-15,BOS,CHI,114,112,2,1,0.489,0.895,0.34600000000000003,27,50,0.506,0.8,0.414,31,32
2022-01-15,SAS,LAC,101,94,7,1,0.41,0.815,0.297,19,54,0.38,0.75,0.316,24,54
2022-01-15,DEN,LAL,133,96,37,1,0.516,0.941,0.575,35,51,0.439,0.737,0.333,21,41
2022-01-15,DAL,ORL,108,92,16,1,0.41,0.8420000000000001,0.353,16,47,0.481,0.688,0.269,16,37
2022-01-16,DET,PHO,108,135,-27,0,0.463,0.6759999999999999,0.36,25,32,0.586,0.733,0.407,30,51
2022-01-16,SAC,HOU,112,118,-6,0,0.451,0.75,0.316,26,37,0.539,0.833,0.4,22,47
2022-01-16,DEN,UTA,102,125,-23,0,0.442,0.875,0.256,32,39,0.524,0.759,0.385,26,51
2022-01-16,MIN,GSW,119,99,20,1,0.495,0.65,0.3720000000000001,30,47,0.39,0.759,0.31,20,47
2022-01-17,BOS,NOP,104,92,12,1,0.475,0.9,0.313,22,47,0.414,0.611,0.3,23,41
2022-01-17,NYK,CHO,87,97,-10,0,0.4,0.524,0.353,22,53,0.419,0.647,0.359,23,39
2022-01-17,WAS,PHI,117,98,19,1,0.483,0.75,0.3,25,49,0.407,0.84,0.269,19,42
2022-01-17,CLE,BRK,114,107,7,1,0.519,0.905,0.344,26,40,0.494,0.722,0.4,27,35
2022-01-17,LAC,IND,139,133,6,1,0.5489999999999999,0.861,0.5,32,37,0.515,0.87,0.394,30,41
2022-01-17,MEM,CHI,119,106,13,1,0.511,0.75,0.4,29,48,0.435,0.867,0.419,24,43
2022-01-17,ATL,MIL,121,114,7,1,0.442,0.938,0.417,25,46,0.443,0.833,0.421,21,42
2022-01-17,ORL,POR,88,98,-10,0,0.378,0.6,0.25,21,50,0.411,0.944,0.206,20,55
2022-01-17,MIA,TOR,104,99,5,1,0.458,0.8640000000000001,0.375,20,49,0.411,0.706,0.361,24,45
2022-01-17,DAL,OKC,104,102,2,1,0.398,0.7859999999999999,0.324,28,47,0.434,0.792,0.314,20,42
2022-01-17,SAS,PHO,107,121,-14,0,0.446,0.727,0.3,21,47,0.516,0.7,0.281,29,45
2022-01-17,LAL,UTA,101,95,6,1,0.442,0.609,0.297,15,45,0.373,0.875,0.261,21,44
2022-01-18,NYK,MIN,110,112,-2,0,0.463,0.727,0.316,21,44,0.4320000000000001,0.763,0.317,21,38
2022-01-18,GSW,DET,102,86,16,1,0.41,0.741,0.333,26,54,0.353,0.708,0.265,18,50
2022-01-19,PHI,ORL,123,110,13,1,0.542,0.852,0.35700000000000004,21,44,0.444,0.75,0.514,26,43
2022-01-19,WAS,BRK,118,119,-1,0,0.477,0.813,0.345,23,40,0.528,0.85,0.32,23,36
2022-01-19,ATL,MIN,134,122,12,1,0.523,0.879,0.395,34,39,0.433,0.7240000000000001,0.37,21,45
2022-01-19,BOS,CHO,102,111,-9,0,0.433,0.769,0.304,27,38,0.488,0.733,0.41,27,47
2022-01-19,MIA,POR,104,92,12,1,0.463,0.72,0.343,24,43,0.407,0.75,0.304,19,43
2022-01-19,CHI,CLE,117,104,13,1,0.547,0.722,0.455,25,37,0.519,0.682,0.333,27,38
2022-01-19,MIL,MEM,126,114,12,1,0.474,0.955,0.35100000000000003,29,56,0.415,0.68,0.225,26,47
2022-01-19,DAL,TOR,102,98,4,1,0.487,0.95,0.273,23,45,0.385,0.8,0.25,17,44
2022-01-19,SAS,OKC,118,96,22,1,0.49,0.643,0.375,32,50,0.388,0.8,0.258,20,46
2022-01-19,UTA,HOU,111,116,-5,0,0.472,0.85,0.263,26,49,0.4270000000000001,0.706,0.489,24,44
